"source","ident","start","end","label"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4013.19,4013.64,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4016.52,4016.8,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4019.54,4022.76,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4022.51,4022.79,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4023.97,4024.64,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4024.07,4028.95,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4026.35,4026.72,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4027.9,4028.27,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4030.84,4031.99,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4031.03,4031.87,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4035.25,4035.5,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4035.25,4039.96,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4036.41,4037.12,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4037.57,4038.09,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4040.91,4042.59,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4040.99,4041.4,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4044.03,4044.57,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4044.11,4049.73,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4044.93,4045.38,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4047.28,4047.56,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4052.37,4057.94,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4058.52,4068.25,"mech_hum_traffic"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4064.42,4065.94,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4096.47,4097.08,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4096.47,4099.31,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4098.24,4098.65,"ambient_scraping"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4123.27,4128.14,"mech_auto_car"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4129.72,4131.52,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4149.54,4151.21,"ambient_rustle"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4179.61,4181.1,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4191.91,4194.91,"mech_auto_truck"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",4911.26,4912.26,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",5412.68,5415.68,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",7525.65,7528.65,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",7694.78,7695.78,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",8656.58,8657.63,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",8663.32,8664.32,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",8830.84,8831.84,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",9689.65,9692.65,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",10140.37,10143.37,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",10621.73,10624.73,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",11892.76,11895.76,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",14501.25,14504.25,"mech_plane_prop"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",16524.07,16527.07,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",16724.99,16725.99,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",16736.64,16737.64,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",17378.82,17381.82,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",17712.6,17713.6,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",17797,17800,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",17964.79,17967.79,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",18235.03,18238.03,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",18660.19,18661.18,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",21157.62,21160.62,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",21641.89,21643.04,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",24279.91,24282.91,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",25930.96,25931.96,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",26047.72,26048.72,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",26156.19,26157.19,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",26159.26,26160.26,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",26187.12,26188.12,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",26278.5,26279.58,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",26281.96,26282.96,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",26299.9,26300.9,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",26318.08,26319.2,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",26325.26,26326.26,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",29911.8,29914.8,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",30310.58,30313.58,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",30472.04,30473.04,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",31949.89,31952.89,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",34103.78,34106.78,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",35175.94,35178.94,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",35941.08,35944.08,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",36508.74,36511.74,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",36708.57,36709.57,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",45000,45003,"mech_auto_car"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",48600,48603,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",52200,52203,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",55800,55803,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",56745.88,56748.88,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",59400,59403,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",63000,63003,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",66600,66603,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",73800,73803,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",82766.53,82769.53,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",89964.48,89967.48,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",92854.9,92857.9,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94296.38,94297.44,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94298.36,94299.36,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94300.91,94301.91,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94542.73,94548.56,"mech_plane_prop"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94542.85,94543.7,"ins_buzz_high"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94545.49,94546.62,"ins_buzz_high"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94567.06,94568.06,"ins_buzz_high"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94585.65,94589.07,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94602.65,94602.94,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94628.72,94629.08,"ins_buzz_RECLASSIFY"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94663.51,94674.21,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94674.17,94738.72,"mech_plane_jet"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94747.33,94748.24,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",94822.61,94824.23,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",98336.88,98337.88,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",99269.57,99272.57,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",103629.04,103632.04,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",103746.97,103747.97,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",103796.68,103797.68,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",104253.06,104256.06,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",104544.77,104547.77,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",104969.6,104970.6,"ins_buzz_high"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",105010.86,105011.86,"ins_buzz_high"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",105882.42,105885.42,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",106443.24,106444.24,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",106449.23,106450.23,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",107142.7,107143.7,"ins_buzz_high"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",113556,113559,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",131400,131403,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",135000,135003,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",138600,138603,"mech_auto_car"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",142200,142203,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",145800,145803,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",149400,149403,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",153000,153003,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",156600,156603,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930",167400,167403,"mech_auto_car"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112",8873.65,8876.65,"ins_buzz_low"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112",12859.64,12862.87,"ins_buzz_bee"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112",14333.91,14336.91,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112",15891.59,15894.59,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112",16540.47,16543.47,"ambient_background"
"2025-06-04 original annotations","Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112",17561.28,17564.28,"ambient_background"
